5350	뭔가 해보자!	2481	¡Intentemos algo!
3718341	주말이 너무 바쁠 테니까 보충해 둘 잠이 필요했다.	3719631	Como estaré muy ocupado el fin de semana, necesito dormir extra.
3718340	오랜만에 늦게까지 잤는데.	3719632	Hacía mucho que no dormía hasta tarde.
3718331	휴가를 4주일 보낸 후에 말하기와 쓰기를 유창하게 하지 못하고, 더 많은 연습이 필요하다.	3719633	Después de 4 semanas de vacaciones no puedo hablar con fluidez, necesito practicar mucho más.
3718232	방과 후 음식 찌꺼기 처리기를 바꾸기 위해 수리공을 불렀어.	3746361	Después de clases tuve que llamar al reparador para cambiar el triturador de basura.
911514	너 바보 아냐!	3749281	¡Si serás idiota!
3752904	나는 임신 4개월이다.	3052	Estoy embarazada de cuatro meses.
3752906	다음은 누구 차례지?	1276064	¿Quién sigue?
3752908	다음 분 오세요.	1296665	El siguiente, por favor.
3752910	완전 말도 안돼!	1874628	¡Eso es totalmente absurdo!
3752914	1, 3, 5는 홀수이다.	3752913	Uno, tres y cinco son números nones.
3752916	2, 4, 6 등은 짝수이다.	802886	Dos, cuatro, seis, etc. son números pares.
3752924	카드 돼요?	590039	¿Puedo pagar con tarjeta de crédito?
3781096	없다.	1402469	No hay.
957286	축하합니다!	2642	¡Felicidades!
935702	5 더하기 3는 8이다.	2005822	Cinco más tres es ocho.
1637165	이 책은 누구 것이지?	742193	¿De quién es este libro?
3948403	이것은 누구의 책입니까?	742193	¿De quién es este libro?
3947945	물 좀 가져다 드릴까요?	3948587	¿Le traigo un poco de agua?
3947846	필기구 좀 주시겠습니까?	3948599	¿Me daría algo con qué escribir?
3947816	조금만 주시겠습니까?	3948605	¿Me daría un poquito?
3947779	그것 좀 주시겠습니까?	3948612	¿Me pasaría eso ahí?
3947796	예를 들어 주시겠습니까?	3948623	¿Me daría un ejemplo?
3947791	잠깐만 기다려 주세요.	464315	Espere un momento.
3947786	종이 한 장만 주시겠습니까?	3948635	¿Me daría una hoja de papel?
3948668	나는 산에 가길 원합니다.	3948749	Quiero ir a la montaña.
2652677	나는 잘 거다.	1196207	Voy a dormir.
4430112	네?	461022	¿Qué?
4430113	뭐?	461022	¿Qué?
4038386	왜?	375872	¿Por qué?
4474991	드세요!	1198484	¡Cómalo!
4474995	잡수세요!	1198484	¡Cómalo!
4440438	먹었어요.	4505631	Comí.
1587274	오해하지 마세요.	3287882	No me malentienda.
4568779	그냥 악몽이었어.	1598211	Solo fue una pesadilla.
4568866	타토에바는 SNS가 아닙니다.	4571213	Tatoeba no es una red social.
3681073	일은 어때?	1013531	¿Qué tal el trabajo?
3681092	톰은 대부분의 흡혈귀와는 달리 관에서 자지 않는다.	2996388	Tom no duerme en un ataúd como la mayoría de los vampiros.
3681090	톰은 대부분의 흡혈귀처럼 관에서 자지 않는다.	2996388	Tom no duerme en un ataúd como la mayoría de los vampiros.
2652720	사랑이 뭐예요?	502366	¿Qué es el amor?
4708232	끼어 들어서 죄송합니다.	4708412	Perdón por meterme.
4708232	끼어 들어서 죄송합니다.	4708413	Perdón por entremeterme.
4708232	끼어 들어서 죄송합니다.	4708414	Perdone la interrupción.
4708233	방해해서 죄송합니다.	4708414	Perdone la interrupción.
4708231	미안하다고 했잖아요.	4708415	Dije que lo lamentaba.
4708230	미안하다고 했잖아.	4708416	Dije que perdón.
4708229	죄송합니다, 어머니.	1713569	Lo lamento, madre.
4708228	엄마, 미안해요.	4708417	Lo siento, mami.
4708227	늦어서 미안해.	554035	Perdón por llegar tarde.
4708226	정말 죄송합니다.	4708418	De verdad lo lamento.
4708225	정말 미안해.	4708419	De veras lo siento.
4708224	유감입니다.	3438937	Lo lamento.
4708224	유감입니다.	537407	Qué lástima.
4708223	죄송합니다.	942156	Lo siento.
4708222	미안해요.	942156	Lo siento.
4708221	미안해.	4708420	Perdón.
4708220	너무 걱정하지 마. 잘될거야.	4708421	No te preocupes tanto. Saldrá bien.
4708218	힘내!	605257	¡Ánimo!
4708217	나도 몰라.	3239800	Yo tampoco sé.
4708217	나도 몰라.	3303095	Yo tampoco lo sé.
4708195	네가 이해가 안돼.	667054	No te entiendo.
4708194	선생님의 말씀은 이해가 안 됩니다.	436556	No le entiendo.
4708191	이해가 안돼.	2874	No entiendo.
4708449	겨울방학은 며칠부터야?	4708556	¿Qué día empiezan las vacaciones de invierno?
4710394	왜 그렇게 생각해?	968641	¿Por qué piensas eso?
4710395	시험 잘쳐.	4710436	Que te vaya bien en el examen.
4710393	어째서 알고 있는 거야?	4710437	¿Cómo es que sabes?
4710392	불 좀 꺼도 돼?	1099511	¿Puedo apagar la luz?
4710392	불 좀 꺼도 돼?	4710438	¿Está bien si apago la luz?
4710391	전화기 좀 빌려도 돼?	1101780	¿Puedo usar tu teléfono?
4710390	이유를 물어봐도 돼?	4710442	¿Se puede preguntar por qué?
4710390	이유를 물어봐도 돼?	4710443	¿Está bien preguntar por qué?
4710390	이유를 물어봐도 돼?	4710444	¿Se vale preguntar por qué?
4710389	출구는 어디예요?	687649	¿Dónde está la salida?
4710388	톰한테 답장 왔어?	4710447	¿Te llegó la respuesta de Tom?
4710387	다들 졸리지 않아?	4710448	Plebes, ¿no tienen sueño?
4710387	다들 졸리지 않아?	4710449	Chicos, ¿no tenéis sueño?
4717804	톰은 메리한테 남동생이 있는지 몰랐어.	1477197	Tom no sabía que Mary tenía un hermano.
942235	생일 축하합니다!	332230	¡Feliz cumpleaños!
1054266	이것은 DVD이에요.	1108061	Esto es un DVD.
4948556	그거 입어봐도 돼?	1852328	¿Puedo probármelo?
4948557	그거 입어봐도 돼요?	1852328	¿Puedo probármelo?
4948559	제 시간에 오셨네요.	4948540	Estás a tiempo.
4948560	시간맞춰 왔네요.	4948540	Estás a tiempo.
4950387	와, 너 완전 가수같다.	4950435	Guau, bien que pareces cantante.
3684999	이게 와인이야?	4772122	¿Esto es vino?
4950448	이 책을 읽으세요.	4869799	Lea este libro.
4950447	이 책 읽어.	1283000	Lee este libro.
4950441	긴장돼요.	2945288	Estoy nervioso.
4950441	긴장돼요.	4950452	Estoy nerviosa.
4950442	떨려요.	2945288	Estoy nervioso.
4950442	떨려요.	4950454	Está temblando.
4952570	저는 강아지가 정말 좋아요.	4952577	A mí me gustan muchísimo los perros.
4952573	아침식사는 오전 7시에 제공됩니다.	4952581	El desayuno se sirve a las siete de la mañana.
4952571	저도 음악을 좋아합니다.	1287903	A mí también me gusta la música.
4952572	저도 음악이 정말 좋아요.	1402405	A mí también me encanta la música.
4708183	멈춰!	462479	¡Alto!
4710375	비와?	1808371	¿Está lloviendo?
4708182	그만 해!	1518433	¡Ya!
4710369	서둘러!	2535	¡Date prisa!
4710369	서둘러!	4242106	¡Apurate!
4710372	뭐 샀어?	464531	¿Qué compraste?
4708186	춥지 않니?	1060957	¿No tienes frío?
4710363	자고 있어?	2299442	¿Estás dormido?
4710365	와, 눈이다!	4952591	Ay, ¡está nevando!
4948580	넌 내 거야.	4952592	Tú eres mío.
4710361	지금 한가해?	976213	¿Estás libre ahora?
4710362	신문 어딨어?	549042	¿Dónde está el periódico?
4710368	뭐에 쓰려고?	572461	¿Para qué lo usarás?
4710373	이거 톰 꺼야?	4952593	¿Esto es de Tom?
4710374	뭘 보고 있어?	600173	¿Qué estás mirando?
4710379	벌써 11시야.	2798	Ya son las once.
4710380	이 노래 알아?	1801513	¿Conoces esta canción?
4710381	여기 자주 와?	4952594	¿Vienes aquí seguido?
4737184	아, 울 것 같아.	4952595	Ay, parece que va a llorar.
4737184	아, 울 것 같아.	4952596	Ay, creo que voy a llorar.
4950458	예약해 놨어.	4952597	Hice las reservaciones.
4950457	예약해 뒀어요.	4952597	Hice las reservaciones.
4002427	터키에 살아요.	2024905	Vivo en Turquía.
4002427	터키에 살아요.	4952598	Vive en Turquía.
4705819	내가 일등이다.	4952599	Soy el primer lugar.
4710376	나 몇 살로 보여?	2881731	¿De qué edad me veo?
4710378	내 열쇠 못봤어?	1512822	¿No has visto mis llaves?
4710385	코트 벗지 그래?	4952601	¿Y si te quitas el abrigo?
4737190	왜 거짓말했어?	564577	¿Por qué mentiste?
4861565	울지마, 부탁해.	4952602	No llores, por favor.
4861568	의심해서 미안.	4952603	Perdóname por dudar.
4861571	미안, 실수했어.	4600734	Perdón, me equivoqué.
4861578	정말 미안해요.	4952607	De verdad lo siento.
4861578	정말 미안해요.	342457	Lo siento de verdad.
4948588	내가 도와줄게.	4317600	Yo te ayudo.
4950397	이 국 너무 짜요.	4952609	Esta sopa está muy salada.
4705821	그건 시간 낭비야.	343209	Eso es una pérdida de tiempo.
4705821	그건 시간 낭비야.	4952612	Es una pérdida de tiempo.
4708174	그녀는 발이 작다.	493488	Ella tiene pies pequeños.
4708187	조금 춥지 않나요?	4952613	¿No tienes un poco de frío?
4710352	걘 항상 쌀쌀맞아.	4952614	Él siempre es muy seco.
4710360	무슨 얘기 중이야?	2961	¿De qué estás hablando?
4710366	잃어버린 거 없어?	4952615	¿No has olvidado nada?
4861570	어제 일은 미안해.	2138022	Lamento lo de ayer.
4861580	미안, 잔돈이 없어.	4952616	Lo siento, no tengo feria.
4948549	버스가 다니나요?	4952619	¿Hay un autobús que va?
4948594	포기할 수 없어요.	4952623	No se vale rendirse.
4952515	우린 안에 있어요.	4952625	Estamos adentro.
4952513	우리 안에 들어와 있어.	4952625	Estamos adentro.
4952513	우리 안에 들어와 있어.	4952629	Estamos metidos.
4952535	난 눈이 정말 좋아.	4952631	A mí sí que me gusta la nieve.
3752900	늦어서 죄송합니다.	898409	Disculpe la tardanza.
4708162	어제 수도가 끊겼다.	4952632	Ayer se cortó el agua.
4708190	점점 추워지고 있다.	484902	Hace cada vez más frío.
4708441	오늘 저녁밥은 뭐야?	4952634	¿Qué hay para cenar esta noche?
4710350	조금만 더 기다려 줘.	4952635	Espera solo un poquito más.
4710351	오늘은 꽤 쌀쌀한 걸.	4952637	Hoy está bastante fresco.
4710364	지금 이 소리는 뭐지?	4952638	¿Qué será ese sonido?
4710383	너무 무리하지는 마.	4952639	No te esfuerces de más.
4710384	기다리게 해서 미안.	4952640	Perdón por hacerte esperar.
4737179	옷 좀 갈아입고 올게.	4952641	Nomás me cambio de ropa y vuelvo.
4737183	돈 잊지말고 챙겨가.	4952642	No olvides llevarte el dinero.
4861569	어젯밤 일은 미안해.	1672030	Lamento lo de anoche.
4861576	상처줬다면 미안해.	4952643	Perdóname si es que te herí.
4948586	제가 도와드릴게요.	4952699	Yo le ayudo.
4948592	우린 포기할 수 없어.	4952700	No nos podemos rendir.
4950371	몇 번을 반복해야 해?	4948630	¿Cuántas veces tengo que repetirlo?
4952529	이거 정말 기분 좋다.	4329347	Esto es tan relajante.
4952529	이거 정말 기분 좋다.	4952701	¡Qué bien se siente esto!
4952536	책읽는 거 좋아해요.	338601	Me gusta leer libros.
4002432	나는 열여섯 살입니다.	536304	Tengo dieciséis años.
4002439	삼성은 큰 회사입니다.	4952708	Samsung es una compañía grande.
4705809	개는 냄새에 민감하다.	4952710	Los perros poseen un agudo sentido del olfato.
4708172	나는 음악듣고 있어. 넌?	4952711	Estoy escuchando música. ¿Y tú?
4708189	반팔인데 춥지 않나요?	4952712	Traes manga corta; ¿no tienes frío?
4708193	나는 영어를 못합니다.	2342006	Yo no hablo inglés.
4708193	나는 영어를 못합니다.	1493186	No entiendo inglés.
4717729	집 칠하는 것을 도와줘!	1721588	¡Ayúdame a pintar la casa!
4861567	저기, 부탁이 있는데요.	4952720	Seño, ¿me hace un favor?
4861572	발음이 나빠서 미안해.	4952721	Disculpa la mala pronunciación.
4948548	무슨 일이 있었던 거야?	4952725	Pero ¿qué fue lo que pasó?
4948581	당신은 나의 것입니다.	4952727	Usted es mío.
4948589	미안하지만, 모르겠어.	4952728	Perdón, pero no entiendo.
4948591	무슨 일인지 얘기해봐.	4952729	Cuéntame qué pasa.
4950370	부끄러워 할 거 없어요.	1535239	No hay nada de qué avergonzarse.
3746370	A와 B의 차이가 뭐예요?	2666837	¿Cuál es la diferencia entre A y B?
3752903	그녀는 임신 8개월이다.	4952731	Ella tiene ocho meses de embarazo.
4705826	짐은 예전의 그가 아니다.	1731711	Jim no es lo que solía ser.
4708439	또 필요없는 걸 사버렸어.	4952733	Otra vez compró cosas que no necesitaba.
4708444	어느 정도 규모의 회사야?	4952737	¿De qué tamaño es la compañía?
4710377	지금 좋아하는 사람 있어?	4952741	¿Hay alguien que te guste ahora?
3684954	난 일어 교사다.	1004863	Yo soy profesor de japonés.
3684980	나는 못 생겼다.	4426179	Soy feo.
3684980	나는 못 생겼다.	4426178	Soy fea.
4952650	최대한 세게 차.	4952808	Patea lo más fuerte que puedas.
4952651	최대한 세게 차세요.	4952810	Patee lo más fuerte que pueda.
4960653	운전 조심하세요.	576610	Conduzca con cuidado.
4960653	운전 조심하세요.	4960657	Maneje con cuidado.
4960652	안전운전하세요.	4960657	Maneje con cuidado.
4960652	안전운전하세요.	576610	Conduzca con cuidado.
4960661	이 카메라는 쌉니다.	4960663	Esta cámara está barata.
4960655	좀 더 싸게는 안돼?	4960664	¿No me lo dejas más barato?
4960658	사는 것은 어렵고, 죽는 것은 쉽다.	4960666	La vida es dura y la muerte segura.
4960659	그걸 듣고 안심했어.	1503357	Me alivia oír eso.
4960660	그걸 들으니 안심이 되었어.	1503357	Me alivia oír eso.
4960665	지갑을 잃어버렸어.	4960667	Se me perdió la billetera.
4960668	쓸 수 있어요?	4505812	¿Sabes escribir?
4960669	세계 여성의 날을 축하합니다.	3082629	¡Feliz Día Internacional de la Mujer!
4960687	코가 막혔다.	2225349	Tengo la nariz tapada.
4568849	스포츠는 누구나 좋아한다.	4961878	Los deportes a todos les gustan.
4963169	톰은 사과 심을 쓰레기통에 버렸다.	4963171	Tom tiró el corazón de la manzana al bote de basura.
4963183	빨리 와!	339038	¡Ven rápido!
4963297	그녀는 그 병을 열 수 없었다.	1757159	Ella no podía abrir la botella.
4739157	가자!	1415977	¡Vámonos!
4739157	가자!	1448287	¡Vamos!
4038390	왜 나야?	720463	¿Por qué yo?
4038395	너 잠자?	2299442	¿Estás dormido?
4038404	난 몰라.	2394637	Yo no sé.
4710363	자고 있어?	2025541	¿Estás durmiendo?
4717809	축하해!	2642	¡Felicidades!
4038388	왜 아니야?	504549	¿Por qué no?
4038389	너 왜 울어?	4987020	¿Tú por qué lloras?
4038397	자고 싶다.	380916	Quiero dormir.
4038398	잠들었다.	1031023	Me dormí.
4038398	잠들었다.	4987028	Se durmió.
4739154	걔 괜찮아.	2686830	Me cae bien.
4739155	저건 뭐야?	3767576	¿Qué es aquello?
4965174	은행 해요?	4988182	¿Está trabajando el banco?
4032525	창이 열렸다.	4988183	La ventana se abrió.
4038403	나는 몰라요.	2394637	Yo no sé.
4043373	저놈 잡아라!	1349320	Atrápalo.
4043373	저놈 잡아라!	4988189	¡Agárralo!
4043373	저놈 잡아라!	4988190	¡Agarren a aquel güey!
461974	저는 미국사람 이에요	463429	Soy estadounidense.
4440445	마시고 싶어요.	5070508	Quiero beberlo.
4440445	마시고 싶어요.	5070509	Quiero tomármelo.
2655609	사랑과 우정 사이에 경계선을 긋는 것은 매우 어려운 일이다.	5087622	Es muy difícil dibujar el límite entre amor y amistad.
5102869	뭐라카노!	5102882	¿Pero qué dices?
5280173	4 곱하기 5는 20이다.	1068497	Cuatro veces cinco es veinte.
5240253	나는 박지성이다.	5285786	Yo soy Jiseong Park.
5386341	그 약은 쓰다.	1340438	La medicina sabe amarga.
3647146	한국말을 공부합니다.	463430	Estudio coreano.
1054233	네.	477135	Sí.
5568826	비와.	337088	Llueve.
5568826	비와.	456238	Está lloviendo.
5568820	비가 와요.	456238	Está lloviendo.
5568820	비가 와요.	337088	Llueve.
5568718	눈이 와요.	330091	Está nevando.
1169267	공부 해!	697489	¡Estudia!
982251	저 고양이가 갈색입니다.	6170988	Aquel gato es café.
6304884	그녀는 자살을 시도했다.	338731	Ella intentó suicidarse.
6305078	열차는 오후 두시 반에 떠난다.	340061	El tren sale a las dos y media de la tarde.
6305136	다음 주 발라톤에 갈 거야.	872244	La próxima semana iré al Balaton.
6305234	나는 그의 장례식에 참석했다.	877395	Asistí a su funeral.
6305278	우리는 우리가 생각하는 것이다.	1726823	Somos lo que pensamos.
2852412	공부할 방이 없다.	6990136	No hay ningún cuarto para estudiar.
7166407	산책하고 싶어?	5087849	¿Te apetece pasear?
7166415	맥주 하나 더 할래?	855975	¿Te apetece otra cerveza?
7166421	뭐 먹고 싶어?	6701177	¿Qué te apetece comer?
7166426	딸기가 있는데 너 먹고 싶니?	6817880	Tengo fresas, ¿te apetecen?
7166432	너 산책할래?	338206	¿Te apetece dar un paseo?
7166437	너 나랑 지금 춤출래?	6830790	¿Te apetece bailar conmigo ahora?
7166439	너 커피 좀 마실래?	475514	¿Te apetece un poco de café?
7166463	한 바퀴 돌래?	5087850	¿Te apetece dar una vuelta?
7166469	너 산책하고 싶니?	1366801	¿Te apetecería dar un paseo?
7166507	너 어디 가고 싶니?	5669760	¿A qué lugar te apetecería ir?
5548657	운전 조심해.	5102194	Maneja con cuidado.
7794504	오전 내내 공부를 했더니, 지금 피곤하네. 에너지를 보충해야겠어.	3690024	He estado estudiando toda la mañana, ahora estoy cansado... necesito energía extra.
7810379	그가 왜 탁자 밑에 숨어 있지?	1764651	¿Por qué se está escondiendo debajo de la mesa?
7810380	스페인의 아이들은 성탄절이 아니라, 동방 박사의 날에 선물을 받는다.	5687118	Los niños españoles no reciben sus regalos el día de Navidad, sino el de los Reyes Magos.
4950395	이야기를 마저 들어보자.	1481559	Escuchemos el resto de la historia.
8061749	난 이것들이 좋다.	6600579	Quiero éstos.
8061821	누가 읽고 있습니까?	1006847	¿Quién lee?
8239989	그는 큰 책임감을 느낀다.	970954	Él tiene un gran sentido de la responsabilidad.
8804470	친구는 많을수록 좋아요.	8804472	Cuantos más amigos, mejor.
5352	뭐해?	8939122	¿En qué andas?
5359	모르겠어요.	1023537	No lo sé.
9414924	축하해요!	2642	¡Felicidades!
9414948	톰에겐 아무 문제도 없었다.	3597609	A Tom no le pasa nada.
9583537	그녀가 하는 말을 믿을 수가 없어.	623924	No confío en lo que ella dice.
9793333	제 이름은 톰입니다.	1307074	Mi nombre es Tom.
1621993	그가 올때 우리는 경기를 시작 할거에요.	1097337	Empezaremos el partido cuando llegue.
10121661	나는 너야.	10121615	Soy tú.
10121661	나는 너야.	10121640	Yo soy tú.
10576582	그는 돈이 없어 보였다.	1609141	Parecía que él estaba corto de dinero.
10576605	요즘 나오는 영화 중에 최악이다.	1319817	Esta es la peor película que hay actualmente.
10576616	소년이 사다리를 잡고 오르기 시작했다.	858792	El chico agarró la escalera y comenzó a subir.
2478223	나비 빨라.	10045658	La mariposa revolotea.
2652664	몰라.	376608	No sé.
10622037	안녕! 질 지내?	535237	¡Hola! ¿Cómo estás?
10622072	응.	752908	Vale.
10622097	아니.	479870	No.
10622146	아니!	851863	¡No!
10622389	잘 자요!	528431	¡Buenas noches!
10622379	잘 자요.	2507852	Buenas noches.
8423000	왜 안돼?	504549	¿Por qué no?
10008440	나는 톰이야. 너는?	10623935	Yo soy Tom, ¿y tú?
10623945	나는 톰이야.	3344385	Yo soy Tom.
8361853	나는 인간이야.	1264219	Soy un ser humano.
8361853	나는 인간이야.	10623992	Yo soy un ser humano.
10663803	안녕하세요?	431975	Hola.
10663803	안녕하세요?	1351884	¿Te encuentras bien?
10573915	왜 우리는 프랑스어를 공부할까요?	7695088	¿Por qué estudiamos francés?
8363270	고마워.	3594305	Gracias.
6305129	고마워!	382058	¡Gracias!
5548647	안녕!	1502706	¡Hola!
8355888	안녕.	431975	Hola.
330711	안녕, 톰.	351033	Hola, Tom.
10675003	안녕, 톰!	4527517	¡Hola, Tom!
11106614	이 단어는 잘못 번역된 것 같다.	1476942	Creo que esta palabra está mal traducida.
8365125	나는 말을 좋아해.	1422753	Me gustan los caballos.
8119522	한국 사람입니다.	1873390	Soy coreano.
8119522	한국 사람입니다.	11035813	Soy coreana.
11105674	정말 진심이야!	4410023	En verdad hablo en serio.
11106532	우리는 당신의 조언이 필요하다.	1471283	Necesitamos tu consejo.
3684950	난 널 용서한다.	1422854	Te perdono.
4748030	도쿄는 야경이 끝내줘.	330049	La vista nocturna de Tokio es magnífica.
10576570	그녀는 나를 방해했다.	3541462	Ella me interrumpió.
10608855	나는 아들이 둘 있는데 하나는 도쿄에 있고 다른 하나는 나고야에 있다.	786241	Tengo dos hijos: uno está en Tokio y el otro en Nagoya.
11082060	일곱 시 반이었다.	2181921	Eran las siete y media.
10706767	스위스는 프랑스와 이탈리아, 오스트리아, 독일 사이에 있다.	2114560	Suiza queda entre Francia, Italia, Austria y Alemania.
9803447	1000 메터는 1 키로메터다	5058762	Mil metros son un kilómetro.
10576619	우리는 여전히 친구사이다.	4910830	Todavía somos amigos.
11101332	타토에바를 통해서 언어를 배울 수 있다.	412737	Usando Tatoeba se pueden aprender idiomas.
11469916	나는 정교회 신자입니다.	10699396	Soy cristiano ortodoxo.
11469918	나는 정교인입니다.	10699396	Soy cristiano ortodoxo.
